workerid,proliferate.condition,audio,bias,first,form,image,lbr_after,lbr_before,nameCategory,region,response,response_correct,rt,slide_number,slide_type,trial_id,trial_no,type,word_idx,error
247,pilot,,none,Paul,experience,,1,1,white,filler,,0,240,,,debate,14,filler,2,
247,pilot,,none,Paul,on,,1,1,white,filler,,0,224,,,debate,14,filler,3,
247,pilot,,none,Paul,the,,1,1,white,filler,,0,232,,,debate,14,filler,4,
247,pilot,,none,Paul,debate,,1,1,white,filler,,0,240,,,debate,14,filler,5,
247,pilot,,none,Paul,team,,1,1,white,filler,,0,208,,,debate,14,filler,6,
247,pilot,,none,Paul,in,,1,1,white,filler,,0,224,,,debate,14,filler,7,
247,pilot,,none,Paul,high,,1,1,white,filler,,0,208,,,debate,14,filler,8,
247,pilot,,none,Paul,school,,1,1,white,filler,,0,216,,,debate,14,filler,9,
247,pilot,,none,Paul,will,,1,1,white,filler,,0,224,,,debate,14,filler,10,
247,pilot,,none,Paul,"help,&quot;",,1,1,white,filler,,0,216,,,debate,14,filler,11,
247,pilot,,none,Paul,Paul,,1,1,white,name,,0,208,,,debate,14,filler,12,
247,pilot,,none,Paul,thought.,,1,1,white,filler,,0,296,,,debate,14,filler,13,
247,pilot,,white,Jermaine,He,,1,1,black,filler,,1,184,,,test,15,critical,0,
247,pilot,,white,Jermaine,hoped,,1,1,black,filler,,1,184,,,test,15,critical,1,
247,pilot,,white,Jermaine,it,,1,1,black,filler,,1,192,,,test,15,critical,2,
247,pilot,,white,Jermaine,wouldn&rsquo;t,,1,1,black,filler,,1,200,,,test,15,critical,3,
247,pilot,,white,Jermaine,turn,,1,1,black,filler,,1,192,,,test,15,critical,4,
247,pilot,,white,Jermaine,out,,1,1,black,filler,,1,208,,,test,15,critical,5,
247,pilot,,white,Jermaine,like,,1,1,black,filler,,1,200,,,test,15,critical,6,
247,pilot,,white,Jermaine,his,,1,1,black,filler,,1,208,,,test,15,critical,7,
247,pilot,,white,Jermaine,worst,,1,1,black,filler,,1,200,,,test,15,critical,8,
247,pilot,,white,Jermaine,math,,1,1,black,filler,,1,200,,,test,15,critical,9,
247,pilot,,white,Jermaine,test,,1,1,black,filler,,1,208,,,test,15,critical,10,
247,pilot,,white,Jermaine,from,,1,1,black,filler,,1,208,,,test,15,critical,11,
247,pilot,,white,Jermaine,high,,1,1,black,filler,,1,216,,,test,15,critical,12,
247,pilot,,white,Jermaine,school,,1,1,black,filler,,1,208,,,test,15,critical,13,
247,pilot,,white,Jermaine,that,,1,1,black,filler,,1,224,,,test,15,critical,14,
247,pilot,,white,Jermaine,he,,1,1,black,filler,,1,208,,,test,15,critical,15,
247,pilot,,white,Jermaine,got,,1,1,black,filler,,1,224,,,test,15,critical,16,
247,pilot,,white,Jermaine,a,,1,1,black,filler,,1,224,,,test,15,critical,17,
247,pilot,,white,Jermaine,60,,1,1,black,filler,,1,216,,,test,15,critical,18,
247,pilot,,white,Jermaine,percent,,1,1,black,filler,,1,208,,,test,15,critical,19,
247,pilot,,white,Jermaine,on.,,1,1,black,filler,,1,368,,,test,15,critical,20,
247,pilot,,none,Trevon,He,,1,1,black,filler,,0,232,,,neighbors,16,filler,0,
247,pilot,,none,Trevon,slept,,1,1,black,filler,,0,200,,,neighbors,16,filler,1,
247,pilot,,none,Trevon,badly,,1,1,black,filler,,0,240,,,neighbors,16,filler,2,
247,pilot,,none,Trevon,"again,",,1,1,black,filler,,0,264,,,neighbors,16,filler,3,
247,pilot,,none,Trevon,probably,,1,1,black,filler,,0,904,,,neighbors,16,filler,4,
247,pilot,,none,Trevon,because,,1,1,black,filler,,0,208,,,neighbors,16,filler,5,
247,pilot,,none,Trevon,of,,1,1,black,filler,,0,208,,,neighbors,16,filler,6,
247,pilot,,none,Trevon,the,,1,1,black,filler,,0,248,,,neighbors,16,filler,7,
247,pilot,,none,Trevon,noise,,1,1,black,filler,,0,256,,,neighbors,16,filler,8,
247,pilot,,none,Trevon,that,,1,1,black,filler,,0,224,,,neighbors,16,filler,9,
247,pilot,,none,Trevon,always,,1,1,black,filler,,0,232,,,neighbors,16,filler,10,
247,pilot,,none,Trevon,came,,1,1,black,filler,,0,216,,,neighbors,16,filler,11,
247,pilot,,none,Trevon,from,,1,1,black,filler,,0,248,,,neighbors,16,filler,12,
247,pilot,,none,Trevon,his,,1,1,black,filler,,0,248,,,neighbors,16,filler,13,
247,pilot,,none,Trevon,neighbors.,,1,1,black,filler,,0,888,,,neighbors,16,filler,14,
247,pilot,,black,Deshawn,To,,1,1,black,filler,,1,208,,,genre,17,critical,0,
247,pilot,,black,Deshawn,really,,1,1,black,filler,,1,240,,,genre,17,critical,1,
247,pilot,,black,Deshawn,relax,,1,1,black,filler,,1,232,,,genre,17,critical,2,
247,pilot,,black,Deshawn,"though,",,1,1,black,filler,,1,208,,,genre,17,critical,3,
247,pilot,,black,Deshawn,he,,1,1,black,filler,,1,208,,,genre,17,critical,4,
247,pilot,,black,Deshawn,pulled,,1,1,black,filler,,1,232,,,genre,17,critical,5,
247,pilot,,black,Deshawn,his,,1,1,black,filler,,1,248,,,genre,17,critical,6,
247,pilot,,black,Deshawn,phone,,1,1,black,filler,,1,248,,,genre,17,critical,7,
247,pilot,,black,Deshawn,out,,1,1,black,filler,,1,256,,,genre,17,critical,8,
247,pilot,,black,Deshawn,and,,1,1,black,filler,,1,256,,,genre,17,critical,9,
247,pilot,,black,Deshawn,started,,1,1,black,filler,,1,280,,,genre,17,critical,10,
247,pilot,,black,Deshawn,playing,,1,1,black,filler,,1,264,,,genre,17,critical,11,
247,pilot,,black,Deshawn,some,,1,1,black,filler,,1,248,,,genre,17,critical,12,
247,pilot,,black,Deshawn,indie,,1,1,black,filler,,1,224,,,genre,17,critical,13,
247,pilot,,black,Deshawn,"folk,",,1,1,black,filler,,1,256,,,genre,17,critical,14,
247,pilot,,black,Deshawn,his,,1,1,black,filler,,1,232,,,genre,17,critical,15,
247,pilot,,black,Deshawn,favorite,,1,1,black,filler,,1,256,,,genre,17,critical,16,
247,pilot,,black,Deshawn,kind,,1,1,black,filler,,1,368,,,genre,17,critical,17,
247,pilot,,black,Deshawn,of,,1,1,black,filler,,1,264,,,genre,17,critical,18,
247,pilot,,black,Deshawn,music.,,1,1,black,filler,,1,2480,,,genre,17,critical,19,
246,pilot,,,,,Susan,,,,,"[0, 'Susan']",,,1,bot_check,,,,,
246,pilot,,,Roger,Unfortunately,,,,,filler,,1,816,,,shaving,0,practice,0,
246,pilot,,,Roger,he,,,,,filler,,1,817,,,shaving,0,practice,1,
246,pilot,,,Roger,was,,,,,filler,,1,681,,,shaving,0,practice,2,
246,pilot,,,Roger,out,,,,,filler,,1,545,,,shaving,0,practice,3,
246,pilot,,,Roger,of,,,,,filler,,1,584,,,shaving,0,practice,4,
246,pilot,,,Roger,shaving,,,,,filler,,1,622,,,shaving,0,practice,5,
246,pilot,,,Roger,"cream,",,,,,filler,,1,662,,,shaving,0,practice,6,
246,pilot,,,Roger,so,,,,,filler,,1,544,,,shaving,0,practice,7,
246,pilot,,,Roger,he,,,,,filler,,1,584,,,shaving,0,practice,8,
246,pilot,,,Roger,had,,,,,filler,,1,506,,,shaving,0,practice,9,
246,pilot,,,Roger,to,,,,,filler,,1,467,,,shaving,0,practice,10,
246,pilot,,,Roger,run,,,,,filler,,1,486,,,shaving,0,practice,11,
246,pilot,,,Roger,to,,,,,filler,,1,468,,,shaving,0,practice,12,
246,pilot,,,Roger,the,,,,,filler,,1,505,,,shaving,0,practice,13,
246,pilot,,,Roger,store,,,,,filler,,1,429,,,shaving,0,practice,14,
246,pilot,,,Roger,before,,,,,filler,,1,467,,,shaving,0,practice,15,
246,pilot,,,Roger,shaving.,,,,,filler,,1,2956,,,shaving,0,practice,16,
246,pilot,,,Roger,He,,,,,filler,,1,467,,,groceries,0,practice,0,
246,pilot,,,Roger,really,,,,,filler,,1,467,,,groceries,0,practice,1,
246,pilot,,,Roger,wanted,,,,,filler,,1,467,,,groceries,0,practice,2,
246,pilot,,,Roger,to,,,,,filler,,1,429,,,groceries,0,practice,3,
246,pilot,,,Roger,pick,,,,,filler,,1,544,,,groceries,0,practice,4,
246,pilot,,,Roger,up,,,,,filler,,1,662,,,groceries,0,practice,5,
246,pilot,,,Roger,some,,,,,filler,,1,506,,,groceries,0,practice,6,
246,pilot,,,Roger,eggs,,,,,filler,,1,603,,,groceries,0,practice,7,
246,pilot,,,Roger,and,,,,,filler,,1,467,,,groceries,0,practice,8,
246,pilot,,,Roger,orange,,,,,filler,,1,545,,,groceries,0,practice,9,
246,pilot,,,Roger,juice,,,,,filler,,1,545,,,groceries,0,practice,10,
246,pilot,,,Roger,for,,,,,filler,,1,583,,,groceries,0,practice,11,
246,pilot,,,Roger,breakfast.,,,,,filler,,1,1168,,,groceries,0,practice,12,
246,pilot,,,Roger,This,,,,,filler,,1,389,,,computer,0,practice,0,
246,pilot,,,Roger,was,,,,,filler,,1,428,,,computer,0,practice,1,
246,pilot,,,Roger,the,,,,,filler,,1,448,,,computer,0,practice,2,
246,pilot,,,Roger,worst,,,,,filler,,1,428,,,computer,0,practice,3,
246,pilot,,,Roger,time,,,,,filler,,1,390,,,computer,0,practice,4,
246,pilot,,,Roger,for,,,,,filler,,1,429,,,computer,0,practice,5,
246,pilot,,,Roger,it,,,,,filler,,1,389,,,computer,0,practice,6,
246,pilot,,,Roger,to,,,,,filler,,1,390,,,computer,0,practice,7,
246,pilot,,,Roger,break,,,,,filler,,1,467,,,computer,0,practice,8,
246,pilot,,,Roger,"down,",,,,,filler,,1,448,,,computer,0,practice,9,
246,pilot,,,Roger,as,,,,,filler,,1,505,,,computer,0,practice,10,
246,pilot,,,Roger,David,,,,,name,,1,507,,,computer,0,practice,11,
246,pilot,,,Roger,had,,,,,filler,,1,467,,,computer,0,practice,12,
246,pilot,,,Roger,a,,,,,filler,,1,467,,,computer,0,practice,13,
246,pilot,,,Roger,lot,,,,,filler,,1,486,,,computer,0,practice,14,
246,pilot,,,Roger,of,,,,,filler,,1,428,,,computer,0,practice,15,
246,pilot,,,Roger,work,,,,,filler,,1,467,,,computer,0,practice,16,
246,pilot,,,Roger,to,,,,,filler,,1,506,,,computer,0,practice,17,
246,pilot,,,Roger,do,,,,,filler,,1,467,,,computer,0,practice,18,
246,pilot,,,Roger,the,,,,,filler,,1,467,,,computer,0,practice,19,
246,pilot,,,Roger,next,,,,,filler,,1,545,,,computer,0,practice,20,
246,pilot,,,Roger,day.,,,,,filler,,1,896,,,computer,0,practice,21,
246,pilot,,,Roger,He,,,,,filler,,1,428,,,running,0,practice,0,
246,pilot,,,Roger,decided,,,,,filler,,1,661,,,running,0,practice,1,
246,pilot,,,Roger,to,,,,,filler,,1,390,,,running,0,practice,2,
246,pilot,,,Roger,take,,,,,filler,,1,428,,,running,0,practice,3,
246,pilot,,,Roger,advantage,,,,,filler,,1,467,,,running,0,practice,4,
246,pilot,,,Roger,of,,,,,filler,,1,429,,,running,0,practice,5,
246,pilot,,,Roger,the,,,,,filler,,1,428,,,running,0,practice,6,
246,pilot,,,Roger,weather,,,,,filler,,1,390,,,running,0,practice,7,
246,pilot,,,Roger,and,,,,,filler,,1,467,,,running,0,practice,8,
246,pilot,,,Roger,go,,,,,filler,,1,545,,,running,0,practice,9,
246,pilot,,,Roger,for,,,,,filler,,1,661,,,running,0,practice,10,
246,pilot,,,Roger,a,,,,,filler,,1,487,,,running,0,practice,11,
246,pilot,,,Roger,run,,,,,filler,,1,428,,,running,0,practice,12,
246,pilot,,,Roger,today.,,,,,filler,,1,701,,,running,0,practice,13,
246,pilot,,white,Dylan,He,,1,1,white,filler,,1,428,,,performing,0,critical,0,
246,pilot,,white,Dylan,knew,,1,1,white,filler,,1,389,,,performing,0,critical,1,
246,pilot,,white,Dylan,that,,1,1,white,filler,,1,545,,,performing,0,critical,2,
246,pilot,,white,Dylan,no,,1,1,white,filler,,1,467,,,performing,0,critical,3,
246,pilot,,white,Dylan,matter,,1,1,white,filler,,1,545,,,performing,0,critical,4,
246,pilot,,white,Dylan,how,,1,1,white,filler,,1,467,,,performing,0,critical,5,
246,pilot,,white,Dylan,many,,1,1,white,filler,,1,391,,,performing,0,critical,6,
246,pilot,,white,Dylan,times,,1,1,white,filler,,1,427,,,performing,0,critical,7,
246,pilot,,white,Dylan,he,,1,1,white,filler,,1,409,,,performing,0,critical,8,
246,pilot,,white,Dylan,got,,1,1,white,filler,,1,428,,,performing,0,critical,9,
246,pilot,,white,Dylan,on,,1,1,white,filler,,1,468,,,performing,0,critical,10,
246,pilot,,white,Dylan,"stage,",,1,1,white,filler,,1,545,,,performing,0,critical,11,
246,pilot,,white,Dylan,he,,1,1,white,filler,,1,467,,,performing,0,critical,12,
246,pilot,,white,Dylan,would,,1,1,white,filler,,1,505,,,performing,0,critical,13,
246,pilot,,white,Dylan,always,,1,1,white,filler,,1,429,,,performing,0,critical,14,
246,pilot,,white,Dylan,be,,1,1,white,filler,,1,428,,,performing,0,critical,15,
246,pilot,,white,Dylan,nervous,,1,1,white,filler,,1,545,,,performing,0,critical,16,
246,pilot,,white,Dylan,to,,1,1,white,filler,,1,390,,,performing,0,critical,17,
246,pilot,,white,Dylan,play,,1,1,white,filler,,1,428,,,performing,0,critical,18,
246,pilot,,white,Dylan,the,,1,1,white,filler,,1,429,,,performing,0,critical,19,
246,pilot,,white,Dylan,tuba,,1,1,white,filler,,1,583,,,performing,0,critical,20,
246,pilot,,white,Dylan,in,,1,1,white,filler,,1,468,,,performing,0,critical,21,
246,pilot,,white,Dylan,front,,1,1,white,filler,,1,505,,,performing,0,critical,22,
246,pilot,,white,Dylan,of,,1,1,white,filler,,1,429,,,performing,0,critical,23,
246,pilot,,white,Dylan,an,,1,1,white,filler,,1,467,,,performing,0,critical,24,
246,pilot,,white,Dylan,audience.,,1,1,white,filler,,1,934,,,performing,0,critical,25,
246,pilot,,none,Jack,He,,1,1,white,filler,,0,875,,,driving,1,filler,0,
246,pilot,,none,Jack,did,,1,1,white,filler,,0,389,,,driving,1,filler,1,
246,pilot,,none,Jack,not,,1,1,white,filler,,0,390,,,driving,1,filler,2,
246,pilot,,none,Jack,expect,,1,1,white,filler,,0,332,,,driving,1,filler,3,
246,pilot,,none,Jack,to,,1,1,white,filler,,0,409,,,driving,1,filler,4,
246,pilot,,none,Jack,see,,1,1,white,filler,,0,389,,,driving,1,filler,5,
246,pilot,,none,Jack,a,,1,1,white,filler,,0,506,,,driving,1,filler,6,
246,pilot,,none,Jack,deer,,1,1,white,filler,,0,371,,,driving,1,filler,7,
246,pilot,,none,Jack,run,,1,1,white,filler,,0,505,,,driving,1,filler,8,
246,pilot,,none,Jack,across,,1,1,white,filler,,0,545,,,driving,1,filler,9,
246,pilot,,none,Jack,the,,1,1,white,filler,,0,525,,,driving,1,filler,10,
246,pilot,,none,Jack,road,,1,1,white,filler,,0,506,,,driving,1,filler,11,
246,pilot,,none,Jack,in,,1,1,white,filler,,0,584,,,driving,1,filler,12,
246,pilot,,none,Jack,front,,1,1,white,filler,,0,544,,,driving,1,filler,13,
246,pilot,,none,Jack,of,,1,1,white,filler,,0,506,,,driving,1,filler,14,
246,pilot,,none,Jack,him.,,1,1,white,filler,,0,818,,,driving,1,filler,15,
246,pilot,,none,Deandre,He,,1,1,black,filler,,0,1362,,,dentist,2,filler,0,
246,pilot,,none,Deandre,remembered,,1,1,black,filler,,0,544,,,dentist,2,filler,1,
246,pilot,,none,Deandre,he,,1,1,black,filler,,0,390,,,dentist,2,filler,2,
246,pilot,,none,Deandre,had,,1,1,black,filler,,0,390,,,dentist,2,filler,3,
246,pilot,,none,Deandre,a,,1,1,black,filler,,0,351,,,dentist,2,filler,4,
246,pilot,,none,Deandre,dentist,,1,1,black,filler,,0,428,,,dentist,2,filler,5,
246,pilot,,none,Deandre,appointment,,1,1,black,filler,,0,506,,,dentist,2,filler,6,
246,pilot,,none,Deandre,"today,",,1,1,black,filler,,0,390,,,dentist,2,filler,7,
246,pilot,,none,Deandre,which,,1,1,black,filler,,0,545,,,dentist,2,filler,8,
246,pilot,,none,Deandre,he,,1,1,black,filler,,0,467,,,dentist,2,filler,9,
246,pilot,,none,Deandre,was,,1,1,black,filler,,0,467,,,dentist,2,filler,10,
246,pilot,,none,Deandre,dreading.,,1,1,black,filler,,0,3190,,,dentist,2,filler,11,
246,pilot,,black,Jermaine,He,,1,1,black,filler,,1,583,,,lazy day,3,critical,0,
246,pilot,,black,Jermaine,was,,1,1,black,filler,,1,545,,,lazy day,3,critical,1,
246,pilot,,black,Jermaine,looking,,1,1,black,filler,,1,1323,,,lazy day,3,critical,2,
246,pilot,,black,Jermaine,forward,,1,1,black,filler,,1,662,,,lazy day,3,critical,3,
246,pilot,,black,Jermaine,to,,1,1,black,filler,,1,544,,,lazy day,3,critical,4,
246,pilot,,black,Jermaine,having,,1,1,black,filler,,1,876,,,lazy day,3,critical,5,
246,pilot,,black,Jermaine,the,,1,1,black,filler,,1,389,,,lazy day,3,critical,6,
246,pilot,,black,Jermaine,time,,1,1,black,filler,,1,429,,,lazy day,3,critical,7,
246,pilot,,black,Jermaine,to,,1,1,black,filler,,1,486,,,lazy day,3,critical,8,
246,pilot,,black,Jermaine,rest,,1,1,black,filler,,1,448,,,lazy day,3,critical,9,
246,pilot,,black,Jermaine,a,,1,1,black,filler,,1,409,,,lazy day,3,critical,10,
246,pilot,,black,Jermaine,lot,,1,1,black,filler,,1,389,,,lazy day,3,critical,11,
246,pilot,,black,Jermaine,"today,",,1,1,black,filler,,1,506,,,lazy day,3,critical,12,
246,pilot,,black,Jermaine,which,,1,1,black,filler,,1,486,,,lazy day,3,critical,13,
246,pilot,,black,Jermaine,he,,1,1,black,filler,,1,429,,,lazy day,3,critical,14,
246,pilot,,black,Jermaine,hadn't,,1,1,black,filler,,1,584,,,lazy day,3,critical,15,
246,pilot,,black,Jermaine,had,,1,1,black,filler,,1,467,,,lazy day,3,critical,16,
246,pilot,,black,Jermaine,the,,1,1,black,filler,,1,428,,,lazy day,3,critical,17,
246,pilot,,black,Jermaine,time,,1,1,black,filler,,1,429,,,lazy day,3,critical,18,
246,pilot,,black,Jermaine,to,,1,1,black,filler,,1,428,,,lazy day,3,critical,19,
246,pilot,,black,Jermaine,in,,1,1,black,filler,,1,351,,,lazy day,3,critical,20,
246,pilot,,black,Jermaine,a,,1,1,black,filler,,1,447,,,lazy day,3,critical,21,
246,pilot,,black,Jermaine,while.,,1,1,black,filler,,1,2082,,,lazy day,3,critical,22,
246,pilot,,none,Lamont,It,,1,1,black,filler,,1,389,,,job,4,filler,0,
246,pilot,,none,Lamont,was,,1,1,black,filler,,1,312,,,job,4,filler,1,
246,pilot,,none,Lamont,going,,1,1,black,filler,,1,274,,,job,4,filler,2,
246,pilot,,none,Lamont,to,,1,1,black,filler,,1,351,,,job,4,filler,3,
246,pilot,,none,Lamont,be,,1,1,black,filler,,1,312,,,job,4,filler,4,
246,pilot,,none,Lamont,a,,1,1,black,filler,,1,351,,,job,4,filler,5,
246,pilot,,none,Lamont,long,,1,1,black,filler,,1,332,,,job,4,filler,6,
246,pilot,,none,Lamont,day,,1,1,black,filler,,1,390,,,job,4,filler,7,
246,pilot,,none,Lamont,at,,1,1,black,filler,,1,428,,,job,4,filler,8,
246,pilot,,none,Lamont,the,,1,1,black,filler,,1,351,,,job,4,filler,9,
246,pilot,,none,Lamont,office,,1,1,black,filler,,1,448,,,job,4,filler,10,
246,pilot,,none,Lamont,"tomorrow,",,1,1,black,filler,,1,428,,,job,4,filler,11,
246,pilot,,none,Lamont,and,,1,1,black,filler,,1,506,,,job,4,filler,12,
246,pilot,,none,Lamont,he,,1,1,black,filler,,1,428,,,job,4,filler,13,
246,pilot,,none,Lamont,knew,,1,1,black,filler,,1,506,,,job,4,filler,14,
246,pilot,,none,Lamont,that,,1,1,black,filler,,1,428,,,job,4,filler,15,
246,pilot,,none,Lamont,without,,1,1,black,filler,,1,584,,,job,4,filler,16,
246,pilot,,none,Lamont,eight,,1,1,black,filler,,1,428,,,job,4,filler,17,
246,pilot,,none,Lamont,hours,,1,1,black,filler,,1,584,,,job,4,filler,18,
246,pilot,,none,Lamont,of,,1,1,black,filler,,1,429,,,job,4,filler,19,
246,pilot,,none,Lamont,sleep,,1,1,black,filler,,1,351,,,job,4,filler,20,
246,pilot,,none,Lamont,he,,1,1,black,filler,,1,506,,,job,4,filler,21,
246,pilot,,none,Lamont,would,,1,1,black,filler,,1,467,,,job,4,filler,22,
246,pilot,,none,Lamont,get,,1,1,black,filler,,1,429,,,job,4,filler,23,
246,pilot,,none,Lamont,really,,1,1,black,filler,,1,544,,,job,4,filler,24,
246,pilot,,none,Lamont,tired,,1,1,black,filler,,1,506,,,job,4,filler,25,
246,pilot,,none,Lamont,on,,1,1,black,filler,,1,467,,,job,4,filler,26,
246,pilot,,none,Lamont,the,,1,1,black,filler,,1,428,,,job,4,filler,27,
246,pilot,,none,Lamont,job.,,1,1,black,filler,,1,973,,,job,4,filler,28,
246,pilot,,none,Tremayne,He,,1,1,black,filler,,1,505,,,gray car,5,filler,0,
246,pilot,,none,Tremayne,hopped,,1,1,black,filler,,1,429,,,gray car,5,filler,1,
246,pilot,,none,Tremayne,into,,1,1,black,filler,,1,467,,,gray car,5,filler,2,
246,pilot,,none,Tremayne,his,,1,1,black,filler,,1,486,,,gray car,5,filler,3,
246,pilot,,none,Tremayne,"car,",,1,1,black,filler,,1,623,,,gray car,5,filler,4,
246,pilot,,none,Tremayne,a,,1,1,black,filler,,1,544,,,gray car,5,filler,5,
246,pilot,,none,Tremayne,gray,,1,1,black,filler,,1,584,,,gray car,5,filler,6,
246,pilot,,none,Tremayne,"Honda,",,1,1,black,filler,,1,623,,,gray car,5,filler,7,
246,pilot,,none,Tremayne,to,,1,1,black,filler,,1,467,,,gray car,5,filler,8,
246,pilot,,none,Tremayne,go,,1,1,black,filler,,1,428,,,gray car,5,filler,9,
246,pilot,,none,Tremayne,meet,,1,1,black,filler,,1,429,,,gray car,5,filler,10,
246,pilot,,none,Tremayne,his,,1,1,black,filler,,1,428,,,gray car,5,filler,11,
246,pilot,,none,Tremayne,friends.,,1,1,black,filler,,1,817,,,gray car,5,filler,12,
246,pilot,,white,Tyree,He,,1,1,black,filler,,1,447,,,test,6,critical,0,
246,pilot,,white,Tyree,hoped,,1,1,black,filler,,1,351,,,test,6,critical,1,
246,pilot,,white,Tyree,it,,1,1,black,filler,,1,390,,,test,6,critical,2,
246,pilot,,white,Tyree,wouldn&rsquo;t,,1,1,black,filler,,1,583,,,test,6,critical,3,
246,pilot,,white,Tyree,turn,,1,1,black,filler,,1,701,,,test,6,critical,4,
246,pilot,,white,Tyree,out,,1,1,black,filler,,1,544,,,test,6,critical,5,
246,pilot,,white,Tyree,like,,1,1,black,filler,,1,623,,,test,6,critical,6,
246,pilot,,white,Tyree,his,,1,1,black,filler,,1,545,,,test,6,critical,7,
246,pilot,,white,Tyree,worst,,1,1,black,filler,,1,895,,,test,6,critical,8,
246,pilot,,white,Tyree,math,,1,1,black,filler,,1,545,,,test,6,critical,9,
246,pilot,,white,Tyree,test,,1,1,black,filler,,1,428,,,test,6,critical,10,
246,pilot,,white,Tyree,from,,1,1,black,filler,,1,467,,,test,6,critical,11,
246,pilot,,white,Tyree,high,,1,1,black,filler,,1,351,,,test,6,critical,12,
246,pilot,,white,Tyree,school,,1,1,black,filler,,1,389,,,test,6,critical,13,
246,pilot,,white,Tyree,that,,1,1,black,filler,,1,390,,,test,6,critical,14,
246,pilot,,white,Tyree,he,,1,1,black,filler,,1,584,,,test,6,critical,15,
246,pilot,,white,Tyree,got,,1,1,black,filler,,1,429,,,test,6,critical,16,
246,pilot,,white,Tyree,a,,1,1,black,filler,,1,390,,,test,6,critical,17,
246,pilot,,white,Tyree,60,,1,1,black,filler,,1,506,,,test,6,critical,18,
246,pilot,,white,Tyree,percent,,1,1,black,filler,,1,545,,,test,6,critical,19,
246,pilot,,white,Tyree,on.,,1,1,black,filler,,1,622,,,test,6,critical,20,
246,pilot,,black,Connor,He,,1,1,white,filler,,1,389,,,fancy restaurant,7,critical,0,
246,pilot,,black,Connor,had,,1,1,white,filler,,1,351,,,fancy restaurant,7,critical,1,
246,pilot,,black,Connor,made,,1,1,white,filler,,1,313,,,fancy restaurant,7,critical,2,
246,pilot,,black,Connor,a,,1,1,white,filler,,1,389,,,fancy restaurant,7,critical,3,
246,pilot,,black,Connor,reservation,,1,1,white,filler,,1,506,,,fancy restaurant,7,critical,4,
246,pilot,,black,Connor,at,,1,1,white,filler,,1,390,,,fancy restaurant,7,critical,5,
246,pilot,,black,Connor,"Chili&rsquo;s,",,1,1,white,filler,,1,623,,,fancy restaurant,7,critical,6,
246,pilot,,black,Connor,and,,1,1,white,filler,,1,428,,,fancy restaurant,7,critical,7,
246,pilot,,black,Connor,was,,1,1,white,filler,,1,428,,,fancy restaurant,7,critical,8,
246,pilot,,black,Connor,looking,,1,1,white,filler,,1,429,,,fancy restaurant,7,critical,9,
246,pilot,,black,Connor,forward,,1,1,white,filler,,1,428,,,fancy restaurant,7,critical,10,
246,pilot,,black,Connor,to,,1,1,white,filler,,1,428,,,fancy restaurant,7,critical,11,
246,pilot,,black,Connor,taking,,1,1,white,filler,,1,429,,,fancy restaurant,7,critical,12,
246,pilot,,black,Connor,his,,1,1,white,filler,,1,545,,,fancy restaurant,7,critical,13,
246,pilot,,black,Connor,partner,,1,1,white,filler,,1,505,,,fancy restaurant,7,critical,14,
246,pilot,,black,Connor,there.,,1,1,white,filler,,1,3074,,,fancy restaurant,7,critical,15,
246,pilot,,none,Rasheed,&quot;Sarah!,,1,1,black,filler,,1,428,,,sister,8,filler,0,
246,pilot,,none,Rasheed,I&rsquo;m,,1,1,black,filler,,1,506,,,sister,8,filler,1,
246,pilot,,none,Rasheed,sorry,,1,1,black,filler,,1,351,,,sister,8,filler,2,
246,pilot,,none,Rasheed,for,,1,1,black,filler,,1,370,,,sister,8,filler,3,
246,pilot,,none,Rasheed,missing,,1,1,black,filler,,1,429,,,sister,8,filler,4,
246,pilot,,none,Rasheed,your,,1,1,black,filler,,1,351,,,sister,8,filler,5,
246,pilot,,none,Rasheed,messages!&quot;,,1,1,black,filler,,1,428,,,sister,8,filler,6,
246,pilot,,none,Rasheed,he,,1,1,black,filler,,1,467,,,sister,8,filler,7,
246,pilot,,none,Rasheed,"said,",,1,1,black,filler,,1,429,,,sister,8,filler,8,
246,pilot,,none,Rasheed,genuinely,,1,1,black,filler,,1,564,,,sister,8,filler,9,
246,pilot,,none,Rasheed,feeling,,1,1,black,filler,,1,506,,,sister,8,filler,10,
246,pilot,,none,Rasheed,bad.,,1,1,black,filler,,1,642,,,sister,8,filler,11,
246,pilot,,black,Brett,To,,1,1,white,filler,,1,544,,,genre,9,critical,0,
246,pilot,,black,Brett,really,,1,1,white,filler,,1,817,,,genre,9,critical,1,
246,pilot,,black,Brett,relax,,1,1,white,filler,,1,545,,,genre,9,critical,2,
246,pilot,,black,Brett,"though,",,1,1,white,filler,,1,467,,,genre,9,critical,3,
246,pilot,,black,Brett,he,,1,1,white,filler,,1,817,,,genre,9,critical,4,
246,pilot,,black,Brett,pulled,,1,1,white,filler,,1,545,,,genre,9,critical,5,
246,pilot,,black,Brett,his,,1,1,white,filler,,1,661,,,genre,9,critical,6,
246,pilot,,black,Brett,phone,,1,1,white,filler,,1,818,,,genre,9,critical,7,
246,pilot,,black,Brett,out,,1,1,white,filler,,1,544,,,genre,9,critical,8,
246,pilot,,black,Brett,and,,1,1,white,filler,,1,779,,,genre,9,critical,9,
246,pilot,,black,Brett,started,,1,1,white,filler,,1,583,,,genre,9,critical,10,
246,pilot,,black,Brett,playing,,1,1,white,filler,,1,506,,,genre,9,critical,11,
